lens_id,historical_decision,model_decision,category,model_reason
"168-208-301-633-983","retain","exclude","conflict","Although rainbow trout are studied, the record concerns a lampricide field-treatment experiment with caged and wild fish and provides no commercial aquaculture context."
"168-306-983-099-923","exclude","retain","conflict","The review explicitly discusses aquaculture economics and identifies salmon as a cultured species, establishing both eligible salmon relevance and aquaculture context."
"169-180-733-132-220","exclude","retain","conflict","The book contents explicitly include a chapter on Alaskan fishermen, aquaculture, and the salmon crisis, establishing eligible salmon and aquaculture relevance."
"170-175-594-915-186","exclude","retain","conflict","The record explicitly studies Atlantic salmon and describes feed experiments, with an affiliation in Animal and Aquacultural Sciences establishing aquaculture relevance."
"170-377-380-273-224","retain","exclude","conflict","The record concerns diets and circular-economy production of farmed insects, with salmon farming mentioned only as a potential insect-meal market and not as the aquaculture subject or context."
"170-594-932-303-956","retain","exclude","conflict","Although rainbow trout and Atlantic salmon are mentioned, the study is comparative fish immunology and only refers to aquaculture species generically without establishing a commercial aquaculture context."
"171-295-799-681-654","retain","exclude","conflict","Although the study is aquaculture-related and references salmon farming, the directly studied fish are identified only as generic salmonids, not an eligible species."
"173-022-982-606-547","exclude","retain","conflict","The review explicitly discusses Pacific salmon, including coho, and salmon aquaculture through net penning, feedlot aquaculture, ocean ranching, and hatcheries."
"174-729-443-947-727","exclude","retain","conflict","The record explicitly references commercial Atlantic salmon (Salmo salar) farms and salmon aquaculture nitrogen-discharge models in connection with commercial cod culture."
"180-281-421-757-142","exclude","retain","conflict","The abstract explicitly identifies rainbow trout (Oncorhynchus mykiss) and describes its aquaculture production, trading, and exports in Ecuador."
"185-361-391-040-520","exclude","retain","conflict","The study explicitly examines farmed-relevant rainbow trout (Oncorhynchus mykiss) receiving medicated feed, establishing eligible species and aquaculture production context."
"185-840-796-683-83X","exclude","retain","conflict","The study explicitly concerns farm-relevant rainbow trout (Oncorhynchus mykiss) and dietary/reproductive production research, published in Aquaculture."
"187-476-184-029-938","retain","exclude","conflict","The study examines mussels near a seabass/seabream farm, while salmon is mentioned only as a general polyculture example and not as the farmed study species or an evaluated salmon-aquaculture context."
"189-040-960-247-176","retain","exclude","conflict","Although the abstract discusses farmed salmon, the study measures consumption of unspecified frozen salmon and does not establish that the products are farmed or otherwise connect the outcome to commercial aquaculture."
"190-427-989-639-597","exclude","retain","conflict","The book explicitly addresses salmon and salmonid farming/aquaculture, including vaccines with special reference to salmon and coloring salmonids in aquaculture."
"199-925-802-439-245","exclude","retain","conflict","The abstract explicitly identifies salmon among aquaculture species and discusses reproductive control applied to commercial fish production and captivity."
"000-647-410-712-682","retain","exclude","conflict","The study concerns salmonids cultured in seawater net-pens but does not identify an eligible salmon species or explicitly establish salmon farming beyond generic salmonid terminology."
"001-509-147-325-263","exclude","retain","conflict","The record explicitly identifies Atlantic salmon and examines fish movements through consignments associated with aquaculture, establishing a relevant aquaculture pathway."
"002-171-263-758-42X","exclude","retain","conflict","The study explicitly examines rainbow trout (Oncorhynchus mykiss) fingerlings and uses a commercial trout diet, establishing an aquaculture-related production input."
"002-636-199-165-044","exclude","retain","conflict","The study explicitly concerns Atlantic salmon (Salmo salar) and vaccination with a commercial fish vaccine, establishing production-related aquaculture relevance."
"002-947-120-478-872","exclude","retain","conflict","The study explicitly examines rainbow trout in medicated fish tanks and fish-farm effluents, establishing both an eligible species and aquaculture context."
"003-550-904-969-531","exclude","retain","conflict","The abstract explicitly references farmed Atlantic salmon (Salmo salar) with pancreas disease, establishing eligible species and aquaculture relevance despite the swine-focused title."
"004-917-477-689-088","retain","exclude","conflict","Although pink salmon and a salmon farm are explicit, the study concerns hatchery-reared spawners and their return/distribution, indicating release or stock-enhancement rather than commercial aquaculture."
"005-018-408-312-073","exclude","retain","conflict","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) semen and is connected to aquaculture through the Aquaculture Research journal and an aquaculture department affiliation."
"006-401-449-414-63X","exclude","retain","conflict","The study examines farmed Atlantic salmon (Salmo salar) from six farms and evaluates commercial cold-smoking processing and product quality."
