lens_id,historical_decision,model_decision,category,model_reason
"058-703-668-304-908","","retain","new_retain","The abstract explicitly concerns disease dynamics at a fish farm and directly identifies rainbow trout as the farm-caged study species."
"058-756-358-302-05X","retain","retain","agreement","The study explicitly examines rainbow trout (Oncorhynchus mykiss) broodstock reared in a commercial fish farm, establishing both eligible species and aquaculture context."
"058-791-877-711-81X","","exclude","new_exclude","The study concerns farm-raised channel catfish, while salmonids are mentioned only as background and no eligible salmon or rainbow trout species is studied."
"058-839-393-297-210","retain","retain","agreement","The record explicitly concerns farmed Chinook salmon (Oncorhynchus tshawytscha) in a commercial sea-cage farm and mortality caused by an algal bloom."
"058-896-456-376-76X","retain","retain","agreement","The record explicitly studies Salmo salar salmon hatcheries and aquaculture-associated pathogens, establishing both eligible species and aquaculture context."
"058-919-166-818-485","retain","retain","agreement","The record explicitly concerns rainbow trout (Salmo gairdneri) in fish farms and a production-related artificial insemination technique, establishing eligible aquaculture relevance."
"058-991-295-089-895","","exclude","new_exclude","The record concerns human HCV liver biopsies and uses Salmon only as a transcriptomic analysis tool, with no eligible salmon/trout species or aquaculture context."
"059-078-669-445-863","retain","retain","agreement","The study explicitly examines Atlantic salmon (Salmo salar) growth and welfare during a 2.5-year production cycle in finfish aquaculture, including seawater transfer and triploidization for production."
"059-154-341-465-643","retain","retain","agreement","The study explicitly examines rainbow trout fry and plant-based diets for aquaculture, establishing both eligible species and commercial aquaculture-feed relevance."
"059-212-261-257-556","retain","retain","agreement","The record explicitly concerns infected “salmon trout” in seven trout farms and aquaculture settings; “salmon trout” reasonably identifies the eligible farmed salmon/trout context at this high-sensitivity stage."
"059-268-354-315-13X","exclude","exclude","agreement","The record mentions only generic salmon in commercially marketed seafood and provides no evidence of farmed origin or aquaculture context."
"059-355-256-274-579","","retain","new_retain","The record explicitly concerns salmoniculture/pisciculture and commercial trade supporting fish farming, including farmed trout and salmon (eligible salmon context)."
"059-407-961-546-391","retain","retain","agreement","The study explicitly examines transgenic Atlantic salmon (Salmo salar) in the AquaBounty breeding program for future commercial aquaculture production, satisfying both species and aquaculture-context criteria."
"059-453-282-595-789","retain","retain","agreement","The study explicitly examines post-smolt Atlantic salmon and Piscirickettsia salmonis in the context of the Chilean salmon farming industry."
"059-513-712-407-752","retain","retain","agreement","The study explicitly examines farmed Atlantic salmon (Salmo salar) and stress caused by handling during farming practices."
"059-570-096-180-814","retain","retain","agreement","The title and abstract explicitly concern the Norwegian salmon farming industry and producer/exporter firms, establishing eligible salmon and commercial aquaculture context."
"059-621-341-088-737","exclude","exclude","agreement","Although Pacific salmon are explicitly studied, the record concerns wild salmon bycatch and escapement from a commercial pelagic trawl fishery, with no connection to commercial aquaculture."
"059-649-840-352-445","exclude","exclude","agreement","Although Atlantic salmon is explicitly studied, the record concerns historical wild river fisheries and population decline, with no commercial aquaculture or salmon-farming context."
"059-688-821-099-204","retain","retain","agreement","The abstract explicitly concerns Caligus rogercresseyi affecting farmed salmon and trout and treatments used in salmonid aquaculture, establishing direct relevance to commercial salmon aquaculture."
"059-738-989-378-816","retain","exclude","conflict","The study concerns ISAV in marine aquaculture but does not identify an eligible salmon or rainbow trout species, and the pathogen name alone cannot establish the species criterion."
"059-789-216-248-809","","exclude","new_exclude","The record mentions industry-scale salmonid farming but identifies no eligible salmon or rainbow trout species and does not explicitly concern salmon farming as an assessed impact."
"059-856-935-358-390","exclude","exclude","agreement","Although Atlantic salmon is mentioned, the study concerns wild ichthyofaunal invasions and non-eligible peled/coregonid farming rather than commercial Atlantic salmon or other eligible salmon aquaculture."
"059-910-532-873-093","retain","exclude","conflict","The study concerns sea trout in an area explicitly without salmon aquaculture and does not evaluate a salmon-farming impact; sea trout is not an eligible species."
"059-981-142-498-513","","exclude","new_exclude","The study concerns Salvelinus malma, an ineligible species, and its experimental cage rearing does not establish commercial aquaculture of an eligible salmon or rainbow trout."
"060-043-918-629-58X","exclude","exclude","agreement","Although sockeye salmon (Oncorhynchus nerka) is identified, the study concerns wild Fraser River population cycles and commercial fishing, with no connection to aquaculture."
"060-123-199-576-097","retain","retain","agreement","The study explicitly concerns farmed rainbow trout (Oncorhynchus mykiss) and addresses disease resistance relevant to trout farming and selection schemes."
"060-218-680-677-734","","uncertain","new_uncertain","Atlantic salmon is explicitly studied, but the metadata describes commercial processing without establishing that the salmon products originated from aquaculture."
"060-304-486-658-119","","exclude","new_exclude","Although the record concerns salmon processing and a commercial product, it does not establish that the salmon was farmed or derived from aquaculture."
