lens_id,historical_decision,model_decision,category,model_reason
"063-041-840-205-735","","retain","new_retain","The abstract explicitly concerns adult Atlantic salmon and starvation before handling, transportation, and harvest in aquaculture, with affiliation to Marine Harvest ASA supporting commercial production relevance."
"063-245-721-110-48X","","retain","new_retain","The record explicitly concerns rainbow trout production and modernization of trout-farm management for small-scale aquaculture producers, establishing both eligible species and aquaculture context."
"063-663-459-734-052","","exclude","new_exclude","The study concerns cultured tench, not an eligible salmon or rainbow trout species; mentions of trout/salmonid diets do not establish an eligible study species."
"064-268-412-055-462","","retain","new_retain","The abstract explicitly identifies rainbow trout and concerns commercial trout farms and aquaculture production in southern Russia."
"064-678-037-307-526","","exclude","new_exclude","Salmon is mentioned only as a general seafood example, and the abstract does not establish that the seafood is farmed or that the study concerns commercial aquaculture."
"065-258-584-034-606","","retain","new_retain","The title and abstract explicitly identify rainbow trout and trout farms/cage farming, establishing both an eligible species and commercial aquaculture context."
"065-391-672-458-225","","exclude","new_exclude","The study tests Ficus extracts against Aeromonas sobria in generic aquaculture, while eligible salmonids are mentioned only as subjects of future work and not studied here."
"065-466-143-086-183","","exclude","new_exclude","The study concerns viruses of unspecified salmonids and provides no eligible salmon/rainbow-trout species or commercial aquaculture context."
"065-550-002-793-919","","retain","new_retain","The title explicitly concerns salmon aquaculture and its markets, establishing both eligible salmon context and commercial aquaculture relevance."
"065-737-115-640-10X","","exclude","new_exclude","Although the study evaluates environmental impacts beneath a salmonid farming facility, only the generic term “salmonid” is provided and no eligible salmon or rainbow trout species is identified."
"066-925-330-880-215","","exclude","new_exclude","Although rainbow trout are studied, the record describes caged fish for environmental monitoring and provides no evidence of commercial aquaculture or farm production."
"067-357-454-835-583","","retain","new_retain","The abstract explicitly studies rainbow trout fed experimental and commercial-like diets, establishing an eligible species and aquaculture production/nutrition context."
"067-442-964-034-619","","retain","new_retain","The study explicitly examines eligible masu salmon (Oncorhynchus masou masou) raised on a commercial diet, establishing a production-related aquaculture context."
"067-534-215-900-215","","retain","new_retain","The study explicitly examines rainbow trout scale gelatin and the effects of aquaculture/culture water temperature, establishing both eligible species and aquaculture relevance."
"067-865-016-285-033","","exclude","new_exclude","The study concerns steelhead (historical rainbow trout) captured in sport and commercial gill-net fisheries, with no evidence of farming or aquaculture."
"068-150-856-190-86X","","exclude","new_exclude","The study concerns brook charr (Salvelinus fontinalis), which is not an eligible species, and provides no explicit commercial aquaculture context beyond a commercially important strain and publication in Aquaculture."
"068-687-563-041-836","","exclude","new_exclude","The record concerns wild marine plankton and nekton feeding ecology, with salmon mentioned only as commercial wild fishes; no commercial aquaculture context is provided."
"068-794-508-888-421","","retain","new_retain","The abstract explicitly concerns fed-aquaculture production and feeding/nutrition of farmed Atlantic salmon (Salmo salar) in Australia."
"069-415-217-798-630","","exclude","new_exclude","The study concerns European huchen and grayling, neither of which is an eligible salmon or rainbow trout species, despite mentioning aquaculture."
"069-561-902-812-862","","exclude","new_exclude","The study concerns fish passage for a wild migratory fish assemblage and mentions only generic salmonids as an example, with no eligible species or commercial aquaculture connection."
"069-856-942-283-297","","retain","new_retain","The abstract explicitly concerns farmed rainbow trout and an IPN outbreak followed through the production cycle to slaughter, establishing both eligible species and commercial aquaculture context."
"069-924-247-014-847","","exclude","new_exclude","This is a composite book-review record, and the relevant salmon/trout farming evidence appears only as one listed book rather than the subject of the record itself."
"070-390-602-799-194","","retain","new_retain","The title explicitly identifies rainbow trout and feeding three commercial trout starter diets, establishing an eligible species and production-related aquaculture context."
